file,line,keyword,context,code
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,917,casenumber,dict_key,"""casenumber"": llm_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,919,patient_id,dict_key,"""patient_id"": llm_metadata.patient_id,"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,919,patient_id,dict_key,"""patient_id"": llm_metadata.patient_id,"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,963,ocr_text,other,"if ""ocr_text"" in frame_data and frame_data[""ocr_text""]:"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,963,ocr_text,other,"if ""ocr_text"" in frame_data and frame_data[""ocr_text""]:"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,964,ocr_text,other,"all_texts.append(frame_data[""ocr_text""])"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,983,text,other,for text in texts:
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,984,text,other,if not text or len(text.strip()) < 3:
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,984,text,other,if not text or len(text.strip()) < 3:
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,988,text,other,normalized = text.lower().strip()
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,993,text,other,unique_texts.append(text)
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1001,text,other,"for i, text in enumerate(texts):"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1008,text,other,"text_confidence_pairs.append((text, confidence))"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1013,text,other,"return [text for text, _ in text_confidence_pairs]"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1013,text,other,"return [text for text, _ in text_confidence_pairs]"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1034,ocr_text,other,"if frame_data.get(""ocr_text""):"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1039,ocr_text,other,"""text_snippet"": frame_data[""ocr_text""][:50] + ""..."" if len(frame_data[""ocr_text""]) > 50 else frame_data[""ocr_text""],"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1039,ocr_text,other,"""text_snippet"": frame_data[""ocr_text""][:50] + ""..."" if len(frame_data[""ocr_text""]) > 50 else frame_data[""ocr_text""],"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1039,ocr_text,other,"""text_snippet"": frame_data[""ocr_text""][:50] + ""..."" if len(frame_data[""ocr_text""]) > 50 else frame_data[""ocr_text""],"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1148,ocr_text,dict_key,"""ocr_text"": """","
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1163,ocr_text,other,"# Annahme: (frame_data, ocr_text) oder ähnlich"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1165,ocr_text,other,"normalized[""ocr_text""] = frame_item[1]"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1213,patient_name,other,"logger.info(f""   Patient: {llm_data.get('patient_name', 'Unknown')}"")"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1214,patient_age,other,"logger.info(f""   Alter: {llm_data.get('patient_age', 'Unknown')}"")"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1215,examination_date,other,"logger.info(f""   Datum: {llm_data.get('examination_date', 'Unknown')}"")"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1242,ocr_text,other,"ocr_text, ocr_conf, _ = frame_cleaner_instance.frame_ocr.extract_text_from_frame(gray_frame, roi=None, high_quality=True)"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1248,ocr_text,dict_key,"""ocr_text"": ocr_text or """","
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1248,ocr_text,dict_key,"""ocr_text"": ocr_text or """","
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1250,ocr_text,other,"""has_text"": bool(ocr_text and len(ocr_text.strip()) > 3),"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1250,ocr_text,other,"""has_text"": bool(ocr_text and len(ocr_text.strip()) > 3),"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1329,patient_name,other,"for key in [""patient_name"", ""patient_age"", ""examination_date"", ""gender""]:"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1329,patient_age,other,"for key in [""patient_name"", ""patient_age"", ""examination_date"", ""gender""]:"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1329,examination_date,other,"for key in [""patient_name"", ""patient_age"", ""examination_date"", ""gender""]:"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1352,patient_name,other,"required_fields = [""patient_name"", ""patient_age"", ""examination_date"", ""gender""]"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1352,patient_age,other,"required_fields = [""patient_name"", ""patient_age"", ""examination_date"", ""gender""]"
/home/admin/lx-anonymizer/lx_anonymizer/ollama_llm_meta_extraction_optimized.py,1352,examination_date,other,"required_fields = [""patient_name"", ""patient_age"", ""examination_date"", ""gender""]"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,98,text,other,Read pdf file using pdfplumber and return the raw text content.
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,121,text,other,# get the text content of the pdf file
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,122,text,variable_assignment,"text = """""
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,126,text,other,"text += page_text + ""\n"""
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,129,text,variable_assignment,"text = "" "".join(text.split())"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,129,text,variable_assignment,"text = "" "".join(text.split())"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,135,text,other,"if re.search(patient_pattern, text):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,136,text,variable_assignment,"text = re.sub(patient_pattern, r""Patient: \2, \3"", text)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,136,text,variable_assignment,"text = re.sub(patient_pattern, r""Patient: \2, \3"", text)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,140,text,other,"if re.search(dob_pattern, text):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,141,text,variable_assignment,"text = re.sub(dob_pattern, r""geb. \2"", text)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,141,text,variable_assignment,"text = re.sub(dob_pattern, r""geb. \2"", text)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,145,text,other,"if re.search(case_pattern, text):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,146,text,variable_assignment,"text = re.sub(case_pattern, r""Fallnummer: \2"", text)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,146,text,variable_assignment,"text = re.sub(case_pattern, r""Fallnummer: \2"", text)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,148,text,other,"logger.debug(f""Enhanced text: {text[:200]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,148,text,other,"logger.debug(f""Enhanced text: {text[:200]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,150,text,other,if not text:
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,151,text,other,"warnings.warn(f""Could not read text from {pdf_path}."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,153,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,158,text,other,"def extract_report_meta(self, text, pdf_path):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,160,text,other,Extract metadata from report text using the spacy extractor classes.
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,166,text,other,"logger.debug(f""Full text extracted from PDF: {text[:500]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,166,text,other,"logger.debug(f""Full text extracted from PDF: {text[:500]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,167,text,other,"lines = text.split(""\n"") if text else []  # Handle empty text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,167,text,other,"lines = text.split(""\n"") if text else []  # Handle empty text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,167,text,other,"lines = text.split(""\n"") if text else []  # Handle empty text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,170,text,other,# Option 1: Try on whole text with Deepseek
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,172,text,other,if text:
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,173,text,other,patient_info = self.extract_report_meta_deepseek(text)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,175,text,other,patient_info = self.patient_extractor(text)  # Use __call__
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,176,text,other,"logger.debug(f""Patient extractor result on full text: {patient_info}"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,178,text,other,"logger.debug(""Skipping extraction on empty text."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,183,patient_first_name,other,"patient_info.get(""patient_first_name"") is not None or patient_info.get(""patient_last_name"") is not None"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,183,patient_last_name,other,"patient_info.get(""patient_first_name"") is not None or patient_info.get(""patient_last_name"") is not None"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,186,text,other,"# Option 2: If full text failed, try line by line with SpaCy"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,188,text,other,"logger.debug(""Extractor failed on full text, trying line by line."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,196,patient_first_name,other,"patient_info_line.get(""patient_first_name"") is not None or patient_info_line.get(""patient_last_name"") is not None"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,196,patient_last_name,other,"patient_info_line.get(""patient_first_name"") is not None or patient_info_line.get(""patient_last_name"") is not None"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,203,text,other,if not is_valid_info and text:  # Only run if SpaCy failed AND there is text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,203,text,other,if not is_valid_info and text:  # Only run if SpaCy failed AND there is text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,205,text,other,fallback_info = extract_patient_info_from_text(text)  # This fallback might still fail on dotless date
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,207,patient_first_name,other,"if fallback_info.get(""patient_first_name"") != ""Unknown"" or fallback_info.get(""patient_last_name"") != ""Unknown"":"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,207,patient_last_name,other,"if fallback_info.get(""patient_first_name"") != ""Unknown"" or fallback_info.get(""patient_last_name"") != ""Unknown"":"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,210,patient_first_name,other,"fallback_info[""patient_first_name""] = None if fallback_info.get(""patient_first_name"") == ""Unknown"" else fallback_info.get(""patient_first_name"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,210,patient_first_name,other,"fallback_info[""patient_first_name""] = None if fallback_info.get(""patient_first_name"") == ""Unknown"" else fallback_info.get(""patient_first_name"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,210,patient_first_name,other,"fallback_info[""patient_first_name""] = None if fallback_info.get(""patient_first_name"") == ""Unknown"" else fallback_info.get(""patient_first_name"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,211,patient_last_name,other,"fallback_info[""patient_last_name""] = None if fallback_info.get(""patient_last_name"") == ""Unknown"" else fallback_info.get(""patient_last_name"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,211,patient_last_name,other,"fallback_info[""patient_last_name""] = None if fallback_info.get(""patient_last_name"") == ""Unknown"" else fallback_info.get(""patient_last_name"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,211,patient_last_name,other,"fallback_info[""patient_last_name""] = None if fallback_info.get(""patient_last_name"") == ""Unknown"" else fallback_info.get(""patient_last_name"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,212,patient_gender,other,"fallback_info[""patient_gender""] = None if fallback_info.get(""patient_gender"") == ""Unknown"" else fallback_info.get(""patient_gender"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,212,patient_gender,other,"fallback_info[""patient_gender""] = None if fallback_info.get(""patient_gender"") == ""Unknown"" else fallback_info.get(""patient_gender"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,212,patient_gender,other,"fallback_info[""patient_gender""] = None if fallback_info.get(""patient_gender"") == ""Unknown"" else fallback_info.get(""patient_gender"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,222,text,other,# Ensure patient_info is initialized if all methods failed or text was empty
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,228,patient_dob,other,"dob_value = patient_info.get(""patient_dob"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,252,patient_first_name,dict_key,"""patient_first_name"": patient_info.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,252,patient_first_name,dict_key,"""patient_first_name"": patient_info.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,253,patient_last_name,dict_key,"""patient_last_name"": patient_info.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,253,patient_last_name,dict_key,"""patient_last_name"": patient_info.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,254,patient_dob,dict_key,"""patient_dob"": parsed_dob,  # Use the parsed date object or None"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,255,casenumber,dict_key,"""casenumber"": patient_info.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,255,casenumber,dict_key,"""casenumber"": patient_info.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,256,patient_gender,dict_key,"""patient_gender"": patient_info.get(""patient_gender""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,256,patient_gender,dict_key,"""patient_gender"": patient_info.get(""patient_gender""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,280,examination_date,other,# Ensure examination_date exists before updating
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,281,examination_date,other,"if examination_info.get(""examination_date""):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,297,hash,other,# Add PDF hash (remains the same)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,305,hash,other,"logger.warning(f""Cannot calculate PDF hash: invalid or missing pdf_path: {pdf_path}"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,308,hash,other,"logger.error(f""Could not calculate PDF hash for {pdf_path}: {e}"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,313,text,other,"def extract_report_meta_deepseek(self, text):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,322,text,other,meta_obj = self.ollama_extractor.extract_metadata(text)  # type: ignore
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,323,text,other,meta = meta_obj.model_dump() if meta_obj else text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,331,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,333,text,other,"def extract_report_meta_medllama(self, text):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,337,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,342,text,other,meta_obj = self.ollama_extractor.extract_metadata(text)  # type: ignore
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,343,text,other,meta = meta_obj.model_dump() if meta_obj else text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,351,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,353,text,other,"def extract_report_meta_llama3(self, text):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,357,text,other,return text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,362,text,other,meta_obj = self.ollama_extractor.extract_metadata(text)  # type: ignore
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,373,text,other,"def anonymize_report(self, text, report_meta):"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,375,text,other,Anonymize the report text using the extracted metadata.
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,377,anonymized_text,variable_assignment,anonymized_text = anonymize_text(
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,378,text,variable_assignment,"text=text,"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,378,text,variable_assignment,"text=text,"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,389,anonymized_text,other,return anonymized_text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,400,text,variable_assignment,"text=None,"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,405,text,other,"Process a report by extracting text, metadata, and creating an anonymized version."
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,406,text,other,"If the normal pdfplumber extraction fails (or returns very little text), fallback to OCR."
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,416,text,other,"text: Pre-extracted text (optional, will extract from PDF/image if not provided)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,416,text,other,"text: Pre-extracted text (optional, will extract from PDF/image if not provided)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,421,anonymized_text,other,"Tuple: (original_text, anonymized_text, report_meta, anonymized_pdf_path)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,422,text,other,- original_text: Extracted text from the document
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,423,anonymized_text,other,- anonymized_text: Text with sensitive information replaced
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,429,text,other,if text is None:
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,431,text,other,"raise ValueError(""Either 'pdf_path' 'image_path' or 'text' must be provided."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,439,text,variable_assignment,text = self.read_pdf(pdf_path)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,448,text,other,"logger.info(f""Reading text from image file: {image_path}"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,451,text,other,"text, _ = tesseract_full_image_ocr(pil_image)  # Use Tesseract OCR on the image"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,459,text,other,if not text or len(text.strip()) < 50:  # Trigger OCR if text is empty or very short
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,459,text,other,if not text or len(text.strip()) < 50:  # Trigger OCR if text is empty or very short
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,459,text,other,if not text or len(text.strip()) < 50:  # Trigger OCR if text is empty or very short
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,462,text,other,"assert isinstance(text, str)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,463,text,other,"logger.info(f""Short/No text detected by pdfplumber ({len(text.strip())} chars), applying OCR fallback."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,463,text,other,"logger.info(f""Short/No text detected by pdfplumber ({len(text.strip())} chars), applying OCR fallback."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,489,ocr_text,variable_assignment,"ocr_text = """""
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,522,ocr_text,other,"ocr_text += "" "" + ocr_part if ocr_part else """"  # Append only if OCR succeeded"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,524,text,variable_assignment,text = ocr_text.strip()
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,524,ocr_text,other,text = ocr_text.strip()
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,525,text,other,"logger.info(f""OCR fallback finished. Total text length: {len(text)}. Preview: {text[:200]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,525,text,other,"logger.info(f""OCR fallback finished. Total text length: {len(text)}. Preview: {text[:200]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,525,text,other,"logger.info(f""OCR fallback finished. Total text length: {len(text)}. Preview: {text[:200]}..."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,527,text,other,# Apply correction using Ollama (Keep this if you want to correct OCR text)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,528,text,other,if text and len(text.strip()) > 10:  # Only correct if OCR produced something meaningful
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,528,text,other,if text and len(text.strip()) > 10:  # Only correct if OCR produced something meaningful
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,529,text,other,"logger.info(""Applying LLM correction to OCR text via Ollama"")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,537,text,other,corrected_text = ollama_service.correct_ocr_text_in_chunks(text)  # Use chunking
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,539,text,other,if corrected_text and corrected_text != text and len(corrected_text) > 0.5 * len(text):  # Basic sanity check
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,539,text,other,if corrected_text and corrected_text != text and len(corrected_text) > 0.5 * len(text):  # Basic sanity check
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,540,text,other,"logger.info(""OCR text successfully corrected by Ollama."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,541,text,variable_assignment,text = corrected_text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,542,text,other,elif corrected_text == text:
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,543,text,other,"logger.info(""Ollama correction resulted in the same text."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,545,text,other,"logger.warning(""Ollama OCR correction failed or produced poor result, using original OCR text."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,549,text,other,if not text or len(text.strip()) < 10:
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,549,text,other,if not text or len(text.strip()) < 10:
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,550,text,other,"logger.error(""OCR fallback produced very short/no text, cannot proceed with metadata extraction."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,551,text,other,# Return empty/original text and empty meta if OCR fails badly
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,557,text,other,# Return empty/original text and empty meta if OCR fails badly
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,563,text,other,if text and len(text.strip()) >= 10:  # Proceed only if we have some text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,563,text,other,if text and len(text.strip()) >= 10:  # Proceed only if we have some text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,563,text,other,if text and len(text.strip()) >= 10:  # Proceed only if we have some text
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,567,text,other,report_meta = self.extract_report_meta_deepseek(text)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,569,text,other,report_meta = self.extract_report_meta_medllama(text)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,571,text,other,report_meta = self.extract_report_meta_llama3(text)
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,574,text,other,"report_meta = self.extract_report_meta(text, pdf_path=None)  # Default SpaCy/Regex"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,579,text,other,"report_meta = self.extract_report_meta(text, pdf_path)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,584,text,other,"report_meta = self.extract_report_meta(text, pdf_path)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,586,text,other,"logger.warning(""Skipping metadata extraction due to insufficient text content."")"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,587,hash,other,"report_meta = {""pdf_hash"": self.pdf_hash(open(str(pdf_path), ""rb"").read()) if os.path.exists(str(pdf_path)) else None}  # Still add hash if possible"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,590,anonymized_text,variable_assignment,"anonymized_text = self.anonymize_report(text=text, report_meta=report_meta)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,590,text,variable_assignment,"anonymized_text = self.anonymize_report(text=text, report_meta=report_meta)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,590,text,variable_assignment,"anonymized_text = self.anonymize_report(text=text, report_meta=report_meta)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,609,text,other,"assert isinstance(text, str)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,610,text,other,"report_meta[""text""]=text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,610,text,other,"report_meta[""text""]=text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,612,text,other,"report_meta[""text""]=""Unknown"""
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,614,anonymized_text,other,"assert isinstance(anonymized_text, str)"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,615,anonymized_text,other,"report_meta[""anonymized_text""]=anonymized_text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,615,anonymized_text,other,"report_meta[""anonymized_text""]=anonymized_text"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,617,anonymized_text,other,"report_meta[""anonymized_text""]=""Unknown"""
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,624,patient_first_name,variable_assignment,"patient_first_name=report_meta.get(""patient_first_name"") or report_meta.get(""first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,624,patient_first_name,variable_assignment,"patient_first_name=report_meta.get(""patient_first_name"") or report_meta.get(""first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,625,patient_last_name,variable_assignment,"patient_last_name=report_meta.get(""patient_last_name"") or report_meta.get(""last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,625,patient_last_name,variable_assignment,"patient_last_name=report_meta.get(""patient_last_name"") or report_meta.get(""last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,626,patient_dob,variable_assignment,"patient_dob=report_meta.get(""patient_dob"") or report_meta.get(""birth_date""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,626,patient_dob,variable_assignment,"patient_dob=report_meta.get(""patient_dob"") or report_meta.get(""birth_date""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,627,casenumber,variable_assignment,"casenumber=report_meta.get(""casenumber"") or report_meta.get(""case_number""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,627,casenumber,variable_assignment,"casenumber=report_meta.get(""casenumber"") or report_meta.get(""case_number""),"
/home/admin/lx-anonymizer/lx_anonymizer/report_reader.py,627,case_number,other,"casenumber=report_meta.get(""casenumber"") or report_meta.get(""case_number""),"
